team_code,team_name_from_pdf,shirt_number,position,player_name,first_names,last_names,name_on_shirt,dob,club,height_cm,source_url,source_page,extraction_method
BEL,Belgium,4,DF,MECHELE Brandon,Brandon Erik,MECHELE,MECHELE,28/01/1993,Club Brugge (BEL),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,5,DF,DE CUYPER Maxim,Maxim Peter M,DE CUYPER,DE CUYPER,22/12/2000,Brighton & Hove Albion FC (ENG),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,6,MF,WITSEL Axel,Axel Laurent A,WITSEL,WITSEL,12/01/1989,Girona FC (ESP),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,7,MF,DE BRUYNE Kevin,Kevin,DE BRUYNE,DE BRUYNE,28/06/1991,SSC Napoli (ITA),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,8,MF,TIELEMANS Youri,Youri Marion A,TIELEMANS,TIELEMANS,07/05/1997,Aston Villa FC (ENG),176,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,9,FW,LUKAKU Romelu,Romelu,LUKAKU BOLINGOLI,LUKAKU,13/05/1993,SSC Napoli (ITA),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,10,FW,TROSSARD Leandro,Leandro,TROSSARD,TROSSARD,04/12/1994,Arsenal FC (ENG),172,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,11,FW,DOKU Jeremy,Jeremy Baffour,DOKU,DOKU,27/05/2002,Manchester City FC (ENG),173,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,12,GK,LAMMENS Senne,Senne,LAMMENS,LAMMENS,07/07/2002,Manchester United FC (ENG),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,13,GK,PENDERS Mike,Mike Louis,PENDERS,PENDERS,31/07/2005,RC Strasbourg (FRA),200,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,14,FW,LUKEBAKIO Dodi,Dodi,LUKEBAKIO NGANDOLI,LUKEBAKIO,24/09/1997,SL Benca (POR),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,15,DF,MEUNIER Thomas,Thomas Andre A,MEUNIER,MEUNIER,12/09/1991,Lille OSC (FRA),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,16,DF,DE WINTER Koni,Koni,DE WINTER,DE WINTER,12/06/2002,AC Milan (ITA),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,17,FW,DE KETELAERE Charles,Charles Marc S,DE KETELAERE,DE KETELAERE,10/03/2001,Atalanta Bergamo (ITA),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,18,DF,SEYS Joaquin,Joaquin Ronny,SEYS,SEYS,28/03/2005,Club Brugge (BEL),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,19,MF,MOREIRA Diego,Diego Manuel J,DA SILVA MOREIRA,MOREIRA,06/08/2004,RC Strasbourg (FRA),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,20,MF,VANAKEN Hans,Hans,VANAKEN,VANAKEN,24/08/1992,Club Brugge (BEL),195,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,21,DF,CASTAGNE Timothy,Timothy,CASTAGNE,CASTAGNE,05/12/1995,Fulham FC (ENG),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,22,MF,SAELEMAEKERS Alexis,Alexis Jesse M,SAELEMAEKERS,SAELEMAEKERS,27/06/1999,AC Milan (ITA),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,23,MF,RASKIN Nicolas,Nicolas Thierry Y,RASKIN,RASKIN,23/02/2001,Rangers FC (SCO),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,24,MF,ONANA Amadou,Amadou Ba Z,MVOM ONANA,ONANA,16/08/2001,Aston Villa FC (ENG),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,25,DF,NGOY Nathan,Nathan,NGOY,NGOY,10/06/2003,Lille OSC (FRA),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BEL,Belgium,26,FW,FERNANDEZ-PARDO Matias,Matias,FERNANDEZ-PARDO,FERNANDEZ-PARDO,03/02/2005,Lille OSC (FRA),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,5,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,1,GK,VASILJ Nikola,Nikola,VASILJ,VASILJ,02/12/1995,FC St. Pauli (GER),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,2,DF,MUJAKIC Nihad,Nihad,MUJAKIC,MUJAKIĆ,15/04/1998,Gaziantep FK (TUR),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,3,DF,HADZIKADUNIC Dennis,Dennis,HADŽIKADUNIĆ,HADŽIKADUNIĆ,09/07/1998,UC Sampdoria (ITA),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,4,DF,MUHAREMOVIC Tarik,Tarik,MUHAREMOVIC,MUHAREMOVIĆ,28/02/2003,US Sassuolo (ITA),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,5,DF,KOLASINAC Sead,Sead,KOLAŠINAC,KOLAŠINAC,20/06/1993,Atalanta Bergamo (ITA),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,6,MF,TAHIROVIC Benjamin,Benjamin,TAHIROVIC,TAHIROVIĆ,03/03/2003,Brøndby IF (DEN),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,7,DF,DEDIC Amar,Amar,DEDIC,DEDIĆ,18/08/2002,SL Benca (POR),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,8,MF,GIGOVIC Armin,Armin,GIGOVIC,GIGOVIĆ,06/04/2002,BSC Young Boys (SUI),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,9,FW,BAZDAR Samed,Samed,BAŽDAR,BAŽDAR,31/01/2004,Jagiellonia Białystok (POL),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,10,FW,DEMIROVIC Ermedin,Ermedin,DEMIROVIĆ,DEMIROVIĆ,25/03/1998,VfB Stuttgart (GER),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,11,FW,DZEKO Edin,Edin,DŽEKO,DŽEKO,17/03/1986,FC Schalke 04 (GER),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,12,GK,JURKAS Mladen,Mladen,JURKAS,JURKAS,07/10/2007,FK Borac Banja Luka (BIH),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,13,MF,BASIC Ivan,Ivan,BASIC,BAŠIĆ,30/04/2002,FC Astana (KAZ),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,14,MF,SUNJIC Ivan,Ivan,ŠUNJIĆ,ŠUNJIĆ,09/10/1996,Pafos FC (CYP),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,15,MF,MEMIC Amar,Amar,MEMIĆ,MEMIĆ,20/01/2001,FC Viktoria Plzeň (CZE),176,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,16,MF,HADZIAHMETOVIC Amir,Amir,HADŽIAHMETOVIĆ,HADŽIAHMETOVIĆ,08/03/1997,Hull City FC (ENG),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,17,MF,BURNIC Dzenis,Dženis,BURNIĆ,BURNIĆ,22/05/1998,Karlsruher SC (GER),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,18,DF,KATIC Nikola,Nikola,KATIC,KATIĆ,10/10/1996,FC Schalke 04 (GER),194,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,19,FW,ALAJBEGOVIC Kerim,Kerim,ALAJBEGOVIC,ALAJBEGOVIĆ,21/09/2007,FC Red Bull Salzburg (AUT),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,20,FW,BAJRAKTAREVIC Esmir,Esmir,BAJRAKTAREVIC,BAJRAKTAREVIĆ,10/03/2005,PSV Eindhoven (NED),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,21,DF,RADELJIC Stjepan,Stjepan,RADELJIC,RADELJIĆ,05/09/1997,HNK Rijeka (CRO),201,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,22,GK,ZLOMISLIC Martin,Martin,ZLOMISLIC,ZLOMISLIĆ,16/08/1998,HNK Rijeka (CRO),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,23,FW,TABAKOVIC Haris,Haris,TABAKOVIC,TABAKOVIĆ,20/06/1994,Borussia Mönchengladbach (GER),196,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,24,DF,CELIK Nidal,Nidal,CELIK,ČELIK,17/07/2006,RC Lens (FRA),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,25,FW,LUKIC Jovo,Jovo,LUKIC,LUKIĆ,28/11/1998,Universitatea Cluj (ROU),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BIH,Bosnia And Herzegovina,26,MF,MAHMIC Ermin,Ermin,MAHMIĆ,MAHMIĆ,14/03/2005,FC Slovan Liberec (CZE),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,6,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,1,GK,ALISSON,Álisson Ramsés,BECKER,A. BECKER,02/10/1992,Liverpool FC (ENG),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,2,DF,WESLEY,Wesley,VINÍCIUS FRANÇA LIMA,WESLEY,06/09/2003,AS Roma (ITA),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,3,DF,GABRIEL MAGALHAES,Gabriel,DOS SANTOS MAGALHÃES,GABRIEL,19/12/1997,Arsenal FC (ENG),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,4,DF,MARQUINHOS,Marcos,AOAS CORREA,MARQUINHOS,14/05/1994,Paris Saint-Germain (FRA),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,5,MF,CASEMIRO,Carlos Henrique,CASIMIRO,CASEMIRO,23/02/1992,Manchester United FC (ENG),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,6,DF,ALEX SANDRO,Alex Sandro,LOBO SILVA,ALEX SANDRO,26/01/1991,CR Flamengo (BRA),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,7,FW,VINICIUS JUNIOR,Vinicius José,PAIXÃO DE OLIVEIRA JÚNIOR,VINI JR.,12/07/2000,Real Madrid C. F. (ESP),176,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,8,MF,BRUNO GUIMARAES,Bruno,GUIMARÃES RODRIGUEZ MOURA,BRUNO G.,16/11/1997,Newcastle United FC (ENG),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,9,FW,MATHEUS CUNHA,Matheus,SANTOS CARNEIRO DA CUNHA,CUNHA,27/05/1999,Manchester United FC (ENG),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,10,FW,NEYMAR JR,Neymar,DA SILVA SANTOS JÚNIOR,NEYMAR JR,05/02/1992,Santos FC (BRA),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,11,FW,RAPHINHA,Raphael,DIAS BELLOLI,RAPHINHA,14/12/1996,FC Barcelona (ESP),176,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,12,GK,WEVERTON,Weverton,PEREIRA DA SILVA,WEVERTON,13/12/1987,Grêmio FBPA (BRA),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,13,DF,DANILO,Danilo Luiz,DA SILVA,DANILO,15/07/1991,CR Flamengo (BRA),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,14,DF,BREMER,Gleison Bremer,SILVA NASCIMENTO,BREMER,18/03/1997,Juventus FC (ITA),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,15,DF,LEO PEREIRA,Leonardo,PEREIRA,LÉO PEREIRA,31/01/1996,CR Flamengo (BRA),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,16,DF,DOUGLAS SANTOS,Douglas,DOS SANTOS JUSTINO DE MELO,DOUGLAS S.,22/03/1994,FC Zenit St. Petersburg (RUS),173,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,17,MF,FABINHO,Fabio Henrique,TAVARES,FABINHO,23/10/1993,Al Ittihad (KSA),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,18,MF,DANILO SANTOS,Danilo,DOS SANTOS DE OLIVEIRA,DANILO S.,29/04/2001,Botafogo (BRA),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,19,FW,ENDRICK,Endrick Felipe,MOREIRA DE SOUSA PESSOA,ENDRICK,21/07/2006,Olympique Lyonnais (FRA),172,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,20,MF,LUCAS PAQUETA,Lucas,TOLENTINO COELHO DE LIMA,L. PAQUETÁ,27/08/1997,CR Flamengo (BRA),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,21,FW,LUIZ HENRIQUE,Luiz Henrique André,ROSA DA SILVA,L. HENRIQUE,02/01/2001,FC Zenit St. Petersburg (RUS),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,22,FW,GABRIEL MARTINELLI,Gabriel,TEODORO MARTINELLI SILVA,MARTINELLI,18/06/2001,Arsenal FC (ENG),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,23,GK,EDERSON,Ederson,SANTANA DE MORAES,EDERSON,17/08/1993,Fenerbahçe SK (TUR),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,24,DF,ROGER IBANEZ,Roger,IBAÑEZ DA SILVA,IBAÑEZ,23/11/1998,Al Ahli FC (KSA),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,25,FW,IGOR THIAGO,Igor Thiago,NASCIMENTO RODRIGUES,THIAGO,26/06/2001,Brentford FC (ENG),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
BRA,Brazil,26,FW,RAYAN,Rayan Vitor,SIMPLICIO ROCHA,RAYAN,03/08/2006,AFC Bournemouth (ENG),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,7,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,1,GK,VOZINHA,Josimar José,ÉVORA DIAS,VOZINHA,03/06/1986,GD Chaves (POR),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,2,DF,STOPIRA,Ianique,DOS SANTOS TAVARES,STOPIRA,20/05/1988,SCU Torreense (POR),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,3,DF,DINEY BORGES,Edilson Alberto,MONTEIRO SANCHES BORGES,BORGES,17/01/1995,Al Bataeh Club (UAE),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,4,DF,PICO LOPES,Roberto Carlos,LOPES,LOPES,17/06/1992,Shamrock Rovers FC (IRL),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,5,DF,LOGAN COSTA,Logan Evans,COSTA,COSTA,01/04/2001,Villarreal CF (ESP),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,6,MF,KEVIN PINA,Kevin Lenini,GONÇALVES PEREIRA DE PINA,KEVIN L.,27/01/1997,FC Krasnodar (RUS),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,7,MF,JOVANE CABRAL,Jovane Eduardo,BORGES CABRAL,JOVANE,14/06/1998,CF Estrela Da Amadora (POR),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,8,MF,JOAO PAULO,João Paulo,MOREIRA FERNANDES,JOÃO PAULO,26/05/1998,FC FCSB (ROU),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,9,FW,GILSON BENCHIMOL,Gilson,BENCHIMOL TAVARES,BENCHIMOL,29/12/2001,FC Akron Tolyatti (RUS),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,10,MF,JAMIRO MONTEIRO,Jamiro Gregory,MONTEIRO ALVARENGA,MONTEIRO,23/11/1993,PEC Zwolle (NED),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,11,MF,GARRY RODRIGUES,Garry,MENDES RODRIGUES,RODRIGUES,27/11/1990,Apollon Limassol (CYP),173,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,12,GK,MARCIO ROSA,Márcio Salomão,BRAZÃO DA ROSA,MARCIO,23/02/1997,PFC Montana (BUL),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,13,DF,SIDNY LOPES CABRAL,Sidny,LOPES CABRAL,LOPES CABRAL,18/09/2002,SL Benca (POR),176,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,14,MF,DEROY DUARTE,Deroy,D'ENCARNAÇÃO DUARTE,D. DUARTE,04/07/1999,PFC Ludogorets Razgrad (BUL),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,15,MF,LAROS DUARTE,Laros Michael,D'ENCARNAÇÃO DUARTE,L. DUARTE,28/02/1997,Puskás Akadémia FC (HUN),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,16,MF,YANNICK SEMEDO,Jair,SEMEDO MONTEIRO,Y. SEMEDO,29/12/1995,SC Farense (POR),176,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,17,MF,WILLY SEMEDO,Willy Johnson,SEMEDO AFONSO,SEMEDO,27/04/1994,AC Omonia (CYP),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,18,MF,TELMO ARCANJO,Telmo Emanuel,GOMES ARCANJO,ARCANJO,21/06/2001,Vitória SC (POR),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,19,FW,DAILON LIVRAMENTO,Dailon,ROCHA LIVRAMENTO,LIVRAMENTO,04/05/2001,Casa Pia AC (POR),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,20,FW,RYAN MENDES,Ryan Isaac,DA GRACA MENDES,RYAN,08/01/1990,Iğdır FK (TUR),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,21,MF,NUNO DA COSTA,Nuno Miguel,DA COSTA JOIA,DA COSTA,10/02/1991,Başakşehir FK (TUR),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,22,DF,STEVEN MOREIRA,Steven,MOREIRA,MOREIRA,13/08/1994,Columbus Crew (USA),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,23,GK,CJ DOS SANTOS,Carlos Joaquim,ANTUNES DOS SANTOS,DOS SANTOS,24/08/2000,San Diego FC (USA),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,24,DF,WAGNER PINA,Wagner Fabricio,CARDOSO DE PINA,WAGNER P.,03/11/2002,Trabzonspor (TUR),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,25,DF,KELVIN PIRES,Kelvin,SPENCER PIRES,KELVIN,05/06/2000,SJK (FIN),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CPV,Cabo Verde,26,MF,HELIO VARELA,Hélio Sandro,OLIVEIRA ALVES VARELA,HÉLIO,03/05/2002,Maccabi Tel-Aviv FC (ISR),176,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,8,pdfplumber_extract_table_header_mapped_v2
CAN,Canada,1,GK,ST. CLAIR Dayne,Dayne Tristan,ST. CLAIR,ST. CLAIR,09/05/1997,Inter Miami CF (USA),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,9,pdfplumber_extract_table_header_mapped_v2
